activityTags,actors,business,categoryid,categoryname,cityid,cityname,couponTags,description,id,imgurl,isAtmospheric,iseticket,isgeneralagent,issuperticket,isxuanzuo,name,nameNoHtml,price,price_str,pricehigh,privilegeTags,projectid,promotionTags,showstatus,showtag,showtime,sitestatus,subcategoryid,subcategoryname,subhead,venue,venuecity,venueid,verticalPic
[],,0,1,演唱会,906,深圳,[],,1_1_763365602081,-956278572,False,0,1,0,0,不可思议运动街区•保龄球•轮滑•桌游•桌球•蹦床（海岸城店）,不可思议运动街区•保龄球•轮滑•桌游•桌球•蹦床（海岸城店）,138.0,138-388,388.0,[],763365602081,[],售票中,,2024.01.18-2026.12.31,3,48,livehouse,,不可思议Livehouse,深圳,4031003,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01nwq7sc2GdSYtYZDlu_!!0-item_pic.jpg
[],,0,1,演唱会,872,上海,[],,1_1_795063339889,-639301194,False,0,1,0,0,【JZ Club】521浪漫企划-李婕五重奏,【JZ Club】521浪漫企划-李婕五重奏,128.0,128,128.0,[],795063339889,[],售票中,,2024.05.21 周二 21:00,3,48,livehouse,,JZ Club爵士上海俱乐部,上海,6675019,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN015D0M8d2GdSb919Ot6_!!2-item_pic.png
[],艺人：邓紫棋,0,1,演唱会,1038,南京,[],艺人：邓紫棋,1_1_789240991916,-697524673,False,0,1,0,0,邓紫棋 I AM GLORIA 世界巡回演唱会-南京站,邓紫棋 I AM GLORIA 世界巡回演唱会-南京站,380.0,380-1580,1580.0,[],789240991916,[],售票中,,2024.06.22-06.23,3,13,其他,,南京奥体中心体育场,南京,603,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01eklxXu2GdSb4ON3sR_!!0-item_pic.jpg
[],艺人：邓紫棋,0,1,演唱会,1377,成都,[],艺人：邓紫棋,1_1_789323632735,-696698265,False,0,1,0,0,邓紫棋I AM GLORIA世界巡回演唱会-成都站,邓紫棋I AM GLORIA世界巡回演唱会-成都站,380.0,380-1580,1580.0,[],789323632735,[],售票中,,2024.06.01-06.03,16,13,其他,,成都东安湖体育公园主体育场,成都,6058021,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01jg4fiw2GdSbAfEWUK_!!0-item_pic.jpg
[],艺人：大张伟、新裤子、痛仰乐队、声音玩具、deca joins、西原健一郎、She Her Her Hers、Ella陈嘉桦、韦礼安、海朋森,0,1,演唱会,1580,杭州,[],艺人：大张伟、新裤子、痛仰乐队、声音玩具、deca joins、西原健一郎、She Her Her Hers、Ella陈嘉桦、韦礼安、海朋森,1_1_792049556751,-669439025,False,0,1,0,0,2024西湖音乐节,2024西湖音乐节,158.0,158-999,999.0,[],792049556751,[],售票中,,2024.05.17-05.19,3,12,音乐节,,杭州·龙坞·兔子山国际音乐公园,杭州,2954002,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01FkbWiZ2GdSazOqthe_!!2251059038.jpg
[],艺人：周深,0,1,演唱会,872,上海,[],艺人：周深,1_1_785364255093,-736292042,False,0,1,0,0,2024周深9.29Hz巡回演唱会—上海站,2024周深9.29Hz巡回演唱会—上海站,399.0,399-1699,1699.0,[],785364255093,[],售票中,,2024.05.18-05.19,3,13,其他,,梅赛德斯-奔驰文化中心,上海,1589,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01OFv2nS2GdSaoKJCO0_!!2251059038.jpg
[],艺人：林宥嘉,0,1,演唱会,872,上海,[],艺人：林宥嘉,1_1_787215311265,-717781480,False,0,1,0,0,林宥嘉 idol 2024 世界巡回演唱会-上海站,林宥嘉 idol 2024 世界巡回演唱会-上海站,380.0,380-1580,1580.0,[],787215311265,[],售票中,,2024.05.18-05.19,3,13,其他,,浦发银行东方体育中心,上海,53332,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01jMznaW2GdSatG2rsM_!!2251059038.jpg
[],艺人：五月天,0,1,演唱会,852,北京,[],艺人：五月天,1_1_786835328100,-721581311,False,0,1,0,0,2024 五月天 [回到那一天] 25 周年-北京演唱会,2024 五月天 [回到那一天] 25 周年-北京演唱会,355.0,355-1855,1855.0,[],786835328100,[],售票中,,2024.05.18-06.01,3,13,其他,,国家体育场-鸟巢,北京,392,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01rkiWzw2GdSasX8O0D_!!2251059038.jpg
[],艺人：山羊皮乐队,0,1,演唱会,872,上海,[],艺人：山羊皮乐队,1_1_792726591171,-662668681,False,0,1,0,0,Suede山羊皮2024上海演唱会,Suede山羊皮2024上海演唱会,480.0,480-1280,1280.0,[],792726591171,[],售票中,,2024.06.01 周六 19:30,3,13,其他,,徐家汇体育公园.上海体育馆,上海,43,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01RR2FQW2GdSb9DD86B_!!0-item_pic.jpg
[],艺人：邓紫棋,0,1,演唱会,872,上海,[],艺人：邓紫棋,1_1_789931761216,-690616980,False,0,1,0,0,邓紫棋 I AM GLORIA 巡回演唱会-上海站,邓紫棋 I AM GLORIA 巡回演唱会-上海站,480.0,480-1680,1680.0,[],789931761216,[],售票中,,2024.05.24-05.28,3,13,其他,,上海体育场,上海,40,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01lCFAGb2GdSb1nT7bi_!!2251059038.jpg
[],艺人：林俊杰,0,1,演唱会,465,南昌,[],艺人：林俊杰,1_1_790196638099,-687968212,False,0,1,0,0,林俊杰JJ20 世界巡回演唱会-南昌站,林俊杰JJ20 世界巡回演唱会-南昌站,380.0,380-1880,1880.0,[],790196638099,[],售票中,,2024.06.01-06.02,3,13,其他,,南昌国际体育中心体育场,南昌,53785,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01PWkAMp2GdSb6R45R6_!!0-item_pic.jpg
[],艺人：赵雷、二手玫瑰、毛不易、陈楚生、夏日入侵企画、痛仰乐队、棱镜乐队、郑润泽、颜人中、万能青年旅店、队长YoungCaptain、旅行团乐队、时间不够以后、蒲熠星、郭冠廷、野肆乐队、黄子弘凡、ONER,0,1,演唱会,465,南昌,[],艺人：赵雷、二手玫瑰、毛不易、陈楚生、夏日入侵企画、痛仰乐队、棱镜乐队、郑润泽、颜人中、万能青年旅店、队长YoungCaptain、旅行团乐队、时间不够以后、蒲熠星、郭冠廷、野肆乐队、黄子弘凡、ONER,1_1_782179361620,-768140976,False,0,1,0,0,爱玛追星·南昌银河左岸音乐节,爱玛追星·南昌银河左岸音乐节,199.0,199-498,498.0,[],782179361620,[],售票中,,2024.06.01-06.02,3,12,音乐节,,南昌市红谷滩区中国南昌VR产业基地北大草坪,南昌,6681045,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01f5x7Oe2GdSaxT1y6c_!!2251059038.jpg
[],艺人：周传雄,0,1,演唱会,1052,无锡,[],艺人：周传雄,1_1_788013338307,-709801209,False,0,1,0,0,2024周传雄「念念不忘·回响」巡回演唱会-无锡站,2024周传雄「念念不忘·回响」巡回演唱会-无锡站,388.0,388-1288,1288.0,[],788013338307,[],售票中,,2024.06.01 周六 19:30,3,13,其他,,无锡体育中心体育馆,无锡,262,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01xc1sAD2GdSaplbfNa_!!2251059038.jpg
[],艺人：蔡依林,0,1,演唱会,465,南昌,[],艺人：蔡依林,1_1_781190131177,-778033281,False,0,1,0,0,蔡依林 Ugly Beauty 2024 巡回演唱会 FINALE 南昌站,蔡依林 Ugly Beauty 2024 巡回演唱会 FINALE 南昌站,490.0,490-1590,1590.0,[],781190131177,[],售票中,,2024.05.25 周六 19:00,3,13,其他,,南昌国际体育中心体育场,南昌,53785,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN019iWk9F2GdSaTHRsr3_!!2251059038.jpg
[],艺人：A-LIN,0,1,演唱会,372,厦门,[],艺人：A-LIN,1_1_789743145394,-692503139,False,0,1,0,0,A-Lin黄丽玲「A-LINK with PASSENGERS」2024巡回演唱会-厦门站,A-Lin黄丽玲「A-LINK with PASSENGERS」2024巡回演唱会-厦门站,480.0,480-1380,1380.0,[],789743145394,[],售票中,,2024.06.01 周六 19:00,3,13,其他,,厦门奥林匹克体育中心-凤凰体育馆,厦门,6072015,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01dhDTTD2GdSb8e4yTB_!!0-item_pic.jpg
[],艺人：周兴哲（Eric）,0,1,演唱会,1087,苏州,[],艺人：周兴哲（Eric）,1_1_786921912063,-720715472,False,0,1,0,0,2024周兴哲Odyssey（旅程）巡回演唱会-苏州站,2024周兴哲Odyssey（旅程）巡回演唱会-苏州站,480.0,480-1380,1380.0,[],786921912063,[],售票中,,2024.06.08 周六 19:30,3,13,其他,,苏州奥林匹克体育中心体育馆,苏州,982001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01zsJQGf2GdSayZYBkP_!!2251059038.jpg
[],艺人：林俊杰,0,1,演唱会,1847,青岛,[],艺人：林俊杰,1_1_794075311779,-649181475,False,0,1,0,0,林俊杰JJ20 世界巡回演唱会-青岛站,林俊杰JJ20 世界巡回演唱会-青岛站,380.0,380-1880,1880.0,[],794075311779,[],售票中,,2024.09.21-09.22,3,13,其他,,青岛市民健身中心体育场,青岛,6421002,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01HXUEw22GdSb7fzLyG_!!2251059038.jpg
[],艺人：张信哲,0,1,演唱会,1643,绍兴,[],艺人：张信哲,1_1_782676362372,-763170969,False,0,1,0,0,2024张信哲「未来式终极版」世界巡回演唱会绍兴站,2024张信哲「未来式终极版」世界巡回演唱会绍兴站,380.0,380-2180,2180.0,[],782676362372,[],售票中,,2024.05.18 周六 19:30,3,13,其他,,绍兴柯桥中国轻纺城体育中心(体育场),绍兴,71495,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01FJGlcy2GdSb9xHLKy_!!0-item_pic.jpg
[],艺人：张杰,0,1,演唱会,3368,兰州,[],艺人：张杰,1_1_779277756212,-797157030,False,0,1,0,0,2024张杰未·LIVE—「开往1982」巡回演唱会-兰州站,2024张杰未·LIVE—「开往1982」巡回演唱会-兰州站,380.0,380-1680,1680.0,[],779277756212,[],售票中,,2024.06.15-06.16,3,13,其他,,兰州奥体中心玫瑰体育场,兰州,6135001,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01eRe8kP2GdSb6lNd1e_!!0-item_pic.jpg
[],艺人：陈楚生,0,1,演唱会,1847,青岛,[],艺人：陈楚生,1_1_784237734036,-747557252,False,0,1,0,0,陈楚生“棱”2024巡回演唱会—青岛站,陈楚生“棱”2024巡回演唱会—青岛站,380.0,380-1280,1280.0,[],784237734036,[],售票中,,2024.05.18 周六 19:30,3,13,其他,,青岛市体育中心国信体育馆,青岛,1187,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01iZSm5E2GdSajbmaLW_!!2251059038.jpg
[],艺人：潘玮柏,0,1,演唱会,1377,成都,[],艺人：潘玮柏,1_1_786939757643,-720537016,False,0,1,0,0,潘玮柏“狂爱”巡回演唱会-成都站,潘玮柏“狂爱”巡回演唱会-成都站,380.0,380-1380,1380.0,[],786939757643,[],售票中,,2024.06.08 周六 19:30,3,13,其他,,成都凤凰山体育公园综合体育馆,成都,3236027,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN0151H2Eg2GdSb4Ozrkc_!!0-item_pic.jpg
[],艺人：苏打绿,0,1,演唱会,906,深圳,[],艺人：苏打绿,1_1_785421839703,-735716195,False,0,1,0,0,苏打绿二十年一刻巡回演唱会-深圳站,苏打绿二十年一刻巡回演唱会-深圳站,480.0,480-1580,1580.0,[],785421839703,[],售票中,,2024.06.01-06.02,3,13,其他,,"深圳湾体育中心""春茧""体育馆",深圳,53040,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01m9c5vZ2GdSb5EG0gD_!!0-item_pic.jpg
[],艺人：薛之谦,0,1,演唱会,81,乌鲁木齐,[],艺人：薛之谦,1_1_776256410879,-827370484,False,0,1,0,0,薛之谦“天外来物”巡回演唱会—乌鲁木齐站,薛之谦“天外来物”巡回演唱会—乌鲁木齐站,317.0,317-1717,1717.0,[],776256410879,[],售票中,,2024.05.18-05.19,3,13,其他,,乌鲁木齐奥体中心体育场,乌鲁木齐,5102001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01dkn7vs2GdSb1kKqbd_!!2251059038.jpg
[],艺人：蔡健雅,0,1,演唱会,1580,杭州,[],艺人：蔡健雅,1_1_785126594013,-738668652,False,0,1,0,0,蔡健雅“Let’s Depart！给世界最悠长的吻”巡回演唱会—杭州站,蔡健雅“Let’s Depart！给世界最悠长的吻”巡回演唱会—杭州站,399.0,399-1099,1099.0,[],785126594013,[],售票中,,2024.06.15 周六 19:00,3,13,其他,,杭州奥体中心体育馆,杭州,2897042,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01z1yAI02GdSbAiPijW_!!0-item_pic.jpg
[],艺人：许嵩,0,1,演唱会,1038,南京,[],艺人：许嵩,1_1_793787755981,-652057033,False,0,1,0,0,许嵩「呼吸之野」巡回演唱会 南京站,许嵩「呼吸之野」巡回演唱会 南京站,318.0,318-1618,1618.0,[],793787755981,[],售票中,,2024.06.01 周六 19:00,16,13,其他,,南京奥体中心体育场,南京,603,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN018EKK4e2GdSb7QePLl_!!2251059038.jpg
[],艺人：胡彦斌,0,1,演唱会,1038,南京,[],艺人：胡彦斌,1_1_783231133998,-757623253,False,0,1,0,0,胡彦斌2024《是一场烟火》巡回演唱会 -南京站,胡彦斌2024《是一场烟火》巡回演唱会 -南京站,480.0,480-1280,1280.0,[],783231133998,[],售票中,,2024.05.18 周六 19:00,3,13,其他,,南京青奥体育公园体育馆,南京,92071,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01Xoz6Hn2GdSacPkB0g_!!2251059038.jpg
[],艺人：李健,0,1,演唱会,372,厦门,[],艺人：李健,1_1_782453733023,-765397262,False,0,1,0,0,“万物安生时”李健世界巡回演唱会厦门站,“万物安生时”李健世界巡回演唱会厦门站,380.0,380-1880,1880.0,[],782453733023,[],售票中,,2024.05.25 周六 19:30,3,13,其他,,厦门奥林匹克体育中心-凤凰体育馆,厦门,6072015,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01QsBaOz2GdSb0e2tdN_!!0-item_pic.jpg
[],艺人：张杰,0,1,演唱会,200,重庆,[],艺人：张杰,1_1_793580765009,-654126942,False,0,1,0,0,2024张杰未·LIVE—「开往1982」巡回演唱会-重庆站,2024张杰未·LIVE—「开往1982」巡回演唱会-重庆站,380.0,380-1680,1680.0,[],793580765009,[],售票中,,2024.06.28-06.30,3,13,其他,,重庆奥体中心体育场,重庆,258,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01LPRn2E2GdSb9p2aXZ_!!2251059038.jpg
[],艺人：光良,0,1,演唱会,872,上海,[],艺人：光良,1_1_794432527330,-645609319,False,0,1,0,0,2024光良“今晚我不孤独2.0”巡回演唱会上海站,2024光良“今晚我不孤独2.0”巡回演唱会上海站,399.0,399-1299,1299.0,[],794432527330,[],售票中,,2024.06.22 周六 19:00,16,13,其他,,梅赛德斯-奔驰文化中心,上海,1589,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01rEu2ru2GdSbBVJYk7_!!2251059038.png
[],艺人：马思唯,0,1,演唱会,852,北京,[],艺人：马思唯,1_1_782794535720,-761989235,False,0,1,0,0,2024马思唯“黑马季节 Dark Horse Season”演唱会-北京站,2024马思唯“黑马季节 Dark Horse Season”演唱会-北京站,499.0,499-1199,1199.0,[],782794535720,[],售票中,,2024.06.29 周六 19:30,3,13,其他,,国家体育馆,北京,407,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01BcQVEw2GdSaadEMOC_!!2251059038.jpg
[],艺人：潘玮柏,0,1,演唱会,2520,合肥,[],艺人：潘玮柏,1_1_782501413407,-764920458,False,0,1,0,0,贵州习酒·潘玮柏“狂爱”巡回演唱会-合肥站,贵州习酒·潘玮柏“狂爱”巡回演唱会-合肥站,380.0,380-1380,1380.0,[],782501413407,[],售票中,,2024.05.25 周六 19:00,3,13,其他,,合肥少荃体育中心,合肥,6451018,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01ykfxDl2GdSaiucT8m_!!2251059038.jpg
[],艺人：陈楚生,0,1,演唱会,1209,天津,[],艺人：陈楚生,1_1_787188670741,-718047885,False,0,1,0,0,须尽欢冰淇淋品质呈现 陈楚生“棱”2024巡回演唱会—天津站,须尽欢冰淇淋品质呈现 陈楚生“棱”2024巡回演唱会—天津站,380.0,380-1280,1280.0,[],787188670741,[],售票中,,2024.05.25 周六 19:30,3,13,其他,,天津奥林匹克中心体育馆,天津,1403,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01dc1JkA2GdSatjMogB_!!0-item_pic.jpg
[],艺人：许嵩,0,1,演唱会,1377,成都,[],艺人：许嵩,1_1_793821542165,-651719171,False,0,0,0,0,许嵩「呼吸之野」巡回演唱会 成都站,许嵩「呼吸之野」巡回演唱会 成都站,318.0,318-1618,1618.0,[],793821542165,[],售票中,,2024.06.15 周六 19:00,16,13,其他,,成都凤凰山体育公园专业足球场,成都,3535001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01fVe6c52GdSb6s9xfI_!!2251059038.jpg
[],艺人：陈奕迅,0,1,演唱会,1580,杭州,[],艺人：陈奕迅,1_1_773662956328,-853305029,False,0,1,0,0,陈奕迅 FEAR and DREAMS 世界巡回演唱会-杭州站,陈奕迅 FEAR and DREAMS 世界巡回演唱会-杭州站,680.0,680-2580,2580.0,[],773662956328,[],售票中,,2024.05.17-05.26,3,13,其他,,杭州奥体中心体育馆,杭州,2897042,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01BWYjZS2GdSa2g0sMz_!!2251059038.jpg
[],艺人：李荣浩,0,1,演唱会,923,佛山,[],艺人：李荣浩,1_1_778309306766,-806841525,False,0,1,0,0,2024李荣浩“纵横四海·龙年”佛山演唱会,2024李荣浩“纵横四海·龙年”佛山演唱会,380.0,380-1280,1280.0,[],778309306766,[],售票中,,2024.05.18 周六 19:00,3,13,其他,,佛山世纪莲体育中心,佛山,299,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01YHJZLG2GdSaJ0AS0x_!!2251059038.jpg
[],艺人：蔡依林,0,1,演唱会,2279,洛阳,[],艺人：蔡依林,1_1_794291716160,-647017431,False,0,1,0,0,蔡依林 Ugly Beauty 2024 巡回演唱会 FINALE 洛阳站,蔡依林 Ugly Beauty 2024 巡回演唱会 FINALE 洛阳站,490.0,490-1590,1590.0,[],794291716160,[],售票中,,2024.06.01 周六 19:30,3,13,其他,,洛阳奥林匹克体育中心体育场,洛阳,6260029,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN0181Kz9P2GdSb04H7UQ_!!2251059038.jpg
[],艺人：许嵩,0,1,演唱会,2520,合肥,[],艺人：许嵩,1_1_781214499709,-777789595,False,0,1,0,0,许嵩「呼吸之野」巡回演唱会-合肥站,许嵩「呼吸之野」巡回演唱会-合肥站,318.0,318-1618,1618.0,[],781214499709,[],售票中,,2024.05.18 周六 19:00,3,13,其他,,合肥体育中心体育场,合肥,923,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01Mi9KGY2GdSaSQUHPK_!!2251059038.jpg
[],艺人：张杰,0,1,演唱会,586,武汉,[],艺人：张杰,1_1_793580921643,-654125376,False,0,1,0,0,2024张杰未·LIVE—「开往1982」巡回演唱会-武汉站,2024张杰未·LIVE—「开往1982」巡回演唱会-武汉站,380.0,380-1680,1680.0,[],793580921643,[],售票中,,2024.07.12-07.14,3,13,其他,,武汉五环体育中心体育场,武汉,1427001,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01rsdpor2GdSb5z1x5k_!!2251059038.jpg
[],艺人：薛之谦,0,1,演唱会,2,西宁,[],艺人：薛之谦,1_1_779820312992,-791731463,False,0,1,0,0,薛之谦“天外来物”巡回演唱会—西宁站,薛之谦“天外来物”巡回演唱会—西宁站,317.0,317-1717,1717.0,[],779820312992,[],售票中,,2024.06.01 周六 20:30,3,13,其他,,青海体育中心体育场,西宁,59375,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01cz3Fvb2GdSbAohcrN_!!0-item_pic.jpg
[],艺人：薛之谦,0,1,演唱会,1725,大连,[],艺人：薛之谦,1_1_782801811238,-761916480,False,0,1,0,0,薛之谦“天外来物”巡回演唱会—大连站,薛之谦“天外来物”巡回演唱会—大连站,317.0,317-1717,1717.0,[],782801811238,[],售票中,,2024.05.25-05.26,3,13,其他,,大连体育中心体育场,大连,56860,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01h0oPWF2GdSb2Mcc4c_!!0-item_pic.jpg
[],艺人：安溥,0,1,演唱会,1038,南京,[],艺人：安溥,1_1_782730450219,-762630090,False,0,1,0,0,《安溥·时寐》巡回演唱会——南京站,《安溥·时寐》巡回演唱会——南京站,380.0,380-980,980.0,[],782730450219,[],售票中,,2024.06.08-06.09,3,13,其他,,江苏省五台山体育中心双沟珍宝坊体育馆,南京,25,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN013Dzs5m2GdSanrMyqz_!!2251059038.jpg
[],艺人：许嵩,0,1,演唱会,1847,青岛,[],艺人：许嵩,1_1_793972109319,-650213499,False,0,0,0,0,许嵩「呼吸之野」巡回演唱会 青岛站,许嵩「呼吸之野」巡回演唱会 青岛站,318.0,318-1618,1618.0,[],793972109319,[],售票中,,2024.06.29 周六 19:00,3,13,其他,,青岛国信体育中心体育场,青岛,55536,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01zQVL1N2GdSb5vK0rW_!!0-item_pic.jpg
[],艺人：棱镜乐队,0,1,演唱会,893,广州,[],艺人：棱镜乐队,1_1_779180611609,-798128476,False,0,0,0,0,棱镜「多少年·多少面」2024巡回演唱会,棱镜「多少年·多少面」2024巡回演唱会,380.0,380-880,880.0,[],779180611609,[],售票中,,2024.07.06 周六 19:00,3,13,其他,,宝能广州国际体育演艺中心,广州,52974,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN012ShdZs2GdSamTrZad_!!0-item_pic.jpg
[],艺人：蔡依林,0,1,演唱会,1077,常州,[],艺人：蔡依林,1_1_794294808101,-646986511,False,0,1,0,0,蔡依林 Ugly Beauty 2024 巡回演唱会 FINALE 常州站,蔡依林 Ugly Beauty 2024 巡回演唱会 FINALE 常州站,490.0,490-1590,1590.0,[],794294808101,[],售票中,,2024.07.06 周六 19:00,3,13,其他,,常州奥体中心体育场,常州,800,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01Vbcp4L2GdSb90eazU_!!2251059038.jpg
